Entropy 44 : 0.461346


Window Size : 8
Entropy 1 : 0.5
Entropy 2 : 0.5
Entropy 3 : 0.530639
Entropy 4 : 0.5
Entropy 5 : 0.423795
Entropy 6 : 0.5
Entropy 7 : 0.423795
Entropy 8 : 0.423795
Entropy 9 : 0.423795
Entropy 10 : 0.311278
Entropy 11 : 0.311278
Entropy 12 : 0.311278
Entropy 13 : 0.423795
Entropy 14 : 0.311278
Entropy 15 : 0.423795
Entropy 16 : 0.423795
Entropy 17 : 0.5
Entropy 18 : 0.5
Entropy 19 : 0.5
Entropy 20 : 0.5
Entropy 21 : 0.5
Entropy 22 : 0.530639
Entropy 23 : 0.530639
Entropy 24 : 0.530639
Entropy 25 : 0.530639
Entropy 26 : 0.530639
Entropy 27 : 0.530639
Entropy 28 : 0.5
Entropy 29 : 0.530639
Entropy 30 : 0.5
Entropy 31 : 0.423795
Entropy 32 : 0.423795
Entropy 33 : 0.311278
Entropy 34 : 0.423795
Entropy 35 : 0.311278
Entropy 36 : 0.311278
Entropy 37 : 0.311278
Entropy 38 : 0.423795
Entropy 39 : 0.5
Entropy 40 : 0.5
Entropy 41 : 0.5
Entropy 42 : 0.5
Entropy 43 : 0.5


Window Size : 9
Entropy 1 : 0.519967
Entropy 2 : 0.519967
Entropy 3 : 0.519967
Entropy 4 : 0.471109
Entropy 5 : 0.471109
Entropy 6 : 0.471109
Entropy 7 : 0.389975
Entropy 8 : 0.389975
Entropy 9 : 0.389975
Entropy 10 : 0.389975
Entropy 11 : 0.281999
Entropy 12 : 0.389975
Entropy 13 : 0.389975
Entropy 14 : 0.389975
Entropy 15 : 0.389975
Entropy 16 : 0.471109
Entropy 17 : 0.471109
Entropy 18 : 0.519967
Entropy 19 : 0.471109
Entropy 20 : 0.519967
Entropy 21 : 0.519967
Entropy 22 : 0.528321
Entropy 23 : 0.519967
Entropy 24 : 0.528321
Entropy 25 : 0.519967
Entropy 26 : 0.528321
Entropy 27 : 0.528321
Entropy 28 : 0.528321
Entropy 29 : 0.519967
Entropy 30 : 0.471109
Entropy 31 : 0.389975
Entropy 32 : 0.389975
Entropy 33 : 0.389975
Entropy 34 : 0.389975
Entropy 35 : 0.389975
Entropy 36 : 0.281999
Entropy 37 : 0.389975
Entropy 38 : 0.471109
Entropy 39 : 0.471109
Entropy 40 : 0.471109
Entropy 41 : 0.519967
Entropy 42 : 0.471109


